Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_fw_sent_div_seg,adjacent_overlap_binary_fw_sent,adjacent_overlap_2_fw_sent,adjacent_overlap_2_fw_sent_div_seg,adjacent_overlap_binary_2_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_binary_adj_sent,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_binary_2_adj_sent,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,adjacent_overlap_binary_2_argument_sent,adjacent_overlap_all_para,adjacent_overlap_all_para_div_seg,adjacent_overlap_binary_all_para,adjacent_overlap_2_all_para,adjacent_overlap_2_all_para_div_seg,adjacent_overlap_binary_2_all_para,adjacent_overlap_cw_para,adjacent_overlap_cw_para_div_seg,adjacent_overlap_binary_cw_para,adjacent_overlap_2_cw_para,adjacent_overlap_2_cw_para_div_seg,adjacent_overlap_binary_2_cw_para,adjacent_overlap_fw_para,adjacent_overlap_fw_para_div_seg,adjacent_overlap_binary_fw_para,adjacent_overlap_2_fw_para,adjacent_overlap_2_fw_para_div_seg,adjacent_overlap_binary_2_fw_para,adjacent_overlap_noun_para,adjacent_overlap_noun_para_div_seg,adjacent_overlap_binary_noun_para,adjacent_overlap_2_noun_para,adjacent_overlap_2_noun_para_div_seg,adjacent_overlap_binary_2_noun_para,adjacent_overlap_verb_para,adjacent_overlap_verb_para_div_seg,adjacent_overlap_binary_verb_para,adjacent_overlap_2_verb_para,adjacent_overlap_2_verb_para_div_seg,adjacent_overlap_binary_2_verb_para,adjacent_overlap_adj_para,adjacent_overlap_adj_para_div_seg,adjacent_overlap_binary_adj_para,adjacent_overlap_2_adj_para,adjacent_overlap_2_adj_para_div_seg,adjacent_overlap_binary_2_adj_para,adjacent_overlap_adv_para,adjacent_overlap_adv_para_div_seg,adjacent_overlap_binary_adv_para,adjacent_overlap_2_adv_para,adjacent_overlap_2_adv_para_div_seg,adjacent_overlap_binary_2_adv_para,adjacent_overlap_pronoun_para,adjacent_overlap_pronoun_para_div_seg,adjacent_overlap_binary_pronoun_para,adjacent_overlap_2_pronoun_para,adjacent_overlap_2_pronoun_para_div_seg,adjacent_overlap_binary_2_pronoun_para,adjacent_overlap_argument_para,adjacent_overlap_argument_para_div_seg,adjacent_overlap_binary_argument_para,adjacent_overlap_2_argument_para,adjacent_overlap_2_argument_para_div_seg,adjacent_overlap_binary_2_argument_para,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,lsa_1_all_sent,lsa_2_all_sent,lsa_1_all_para,lsa_2_all_para,lda_1_all_sent,lda_2_all_sent,lda_1_all_para,lda_2_all_para,word2vec_1_all_sent,word2vec_2_all_sent,word2vec_1_all_para,word2vec_2_all_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
40.txt,1,1,0.571428571429,0.571428571429,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857,0,0,0.142857142857,0,0.142857142857,0.142857142857,0.142857142857,0,0,0,0,0,0,0.142857142857,0.142857142857,0,0,0,0.142857142857,0,0.142857142857,0,0,0,0
69.txt,1,1,0.692307692308,0.692307692308,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769231,0,0,0.0769230769231,0,0.0769230769231,0.0769230769231,0.0769230769231,0,0,0,0,0,0,0.0769230769231,0.0769230769231,0,0,0,0.0769230769231,0,0.0769230769231,0.0769230769231,0.2,0,0
636.txt,0.65306122449,0.65306122449,0.510204081633,0.5625,0.72,0.625,0.625,0.7,0.75,1,0.5,0.5,0.666666666667,0.875,0.978723404255,0.409090909091,9,1,0,0,0,0.272727272727,3,1,0,0,0,0.545454545455,6,1,0,0,0,0.2,1,1,0,0,0,0.333333333333,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,0,0,0,0.333333333333,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.503957111224,0,0,0,0.99115987659,0,0,0,0.650399942128,0,0,0,0.0408163265306,0.0408163265306,0,0.0612244897959,0,0.0612244897959,0.0612244897959,0,0.0408163265306,0.0408163265306,0.102040816327,0,0.102040816327,0.0408163265306,0,0.0408163265306,0.0612244897959,0.0816326530612,0.0816326530612,0,0,0,0.122448979592,0,0.122448979592,0.0408163265306,0.2,0.265306122449,0.30612244898
634.txt,0.647058823529,0.647058823529,0.470588235294,0.454545454545,0.625,0.666666666667,0.666666666667,0.714285714286,0.5,1,0.5,0.2,0.5,0.848484848485,0.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882352941176,0.0588235294118,0.0294117647059,0,0,0.0588235294118,0.0294117647059,0,0.0294117647059,0.0294117647059,0.0294117647059,0,0.0588235294118,0.0294117647059,0.0294117647059,0,0.0882352941176,0.0588235294118,0.0294117647059,0,0,0,0.0882352941176,0.0294117647059,0.117647058824,0.147058823529,0.714285714286,0.294117647059,0.441176470588
595.txt,1,1,0.529411764706,0.529411764706,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196168283504,0,0,0,0.991362900136,0,0,0,0.349643078361,0,0,0,0,0,0,0.0588235294118,0,0,0.0588235294118,0,0.0588235294118,0.0588235294118,0.0588235294118,0,0.117647058824,0,0,0,0,0.0588235294118,0.0588235294118,0,0,0,0.0588235294118,0,0.0588235294118,0,0,0,0
337.txt,0.666666666667,0.666666666667,0.555555555556,0.5,0.6,0.75,0.75,0.5,0.666666666667,0,1,0,0.5,0.823529411765,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555556,0,0,0.0555555555556,0,0.0555555555556,0.0555555555556,0.0555555555556,0,0.0555555555556,0,0,0,0,0.0555555555556,0.0555555555556,0,0,0,0.0555555555556,0,0.0555555555556,0,0,0.388888888889,0.388888888889
22.txt,1,1,0.333333333333,0.333333333333,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666667,0,0,0.166666666667,0,0.166666666667,0.166666666667,0.166666666667,0,0,0,0,0,0,0.166666666667,0.166666666667,0,0,0,0.166666666667,0,0.166666666667,0.166666666667,1,0,0
255.txt,0.5,0.57619047619,0.442857142857,0.485714285714,0.548387096774,0.461538461538,0.461538461538,0.545454545455,0.615384615385,0.5,0.4,0.4,0.5,0.811594202899,0.941176470588,0.395833333333,4.75,1,0.514285714286,6,1,0.333333333333,2,0.75,0.411764705882,2.33333333333,1,0.458333333333,2.75,1,0.611111111111,3.66666666667,1,0.222222222222,0.5,0.5,0.428571428571,1,1,0.4,1,0.75,0.375,1,0.666666666667,0,0,0,1,0.333333333333,0.333333333333,0.666666666667,0.5,0.25,0,0,0,0.333333333333,0.25,0.25,1,0.666666666667,0.666666666667,0.25,0.75,0.5,0.555555555556,1.66666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.523918832463,0.721414688319,0,0,0.963730247402,0.983814570878,0,0,0.860228141114,0.839929483026,0,0,0.0142857142857,0.0142857142857,0,0.0571428571429,0,0.0428571428571,0.0571428571429,0,0,0,0.0428571428571,0,0.1,0,0,0,0.0428571428571,0.0714285714286,0.0714285714286,0,0.0142857142857,0,0.1,0,0.0857142857143,0.0714285714286,0.454545454545,0.342857142857,0.414285714286
443.txt,0.818181818182,0.818181818182,0.454545454545,0.5,0.9,0.75,0.75,0.8,1,0,1,0.333333333333,0.625,1,1,0.285714285714,2,1,0,0,0,0,0,0,0,0,0,0.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363894885812,0,0,0,0.854757124206,0,0,0,0.161821120365,0,0,0,0.0909090909091,0.0909090909091,0,0.0909090909091,0,0.136363636364,0.136363636364,0.0454545454545,0.0454545454545,0.0454545454545,0.136363636364,0,0,0,0,0,0.0909090909091,0.181818181818,0.136363636364,0,0.0454545454545,0,0.227272727273,0,0.227272727273,0,0,0.0909090909091,0.0909090909091
244.txt,1,1,0.3,0.3,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0.1,0.1,0,0.1,0.1,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.2,0,0.2,0.2,2,0,0
19.txt,0.807692307692,0.807692307692,0.5,0.47619047619,0.769230769231,0.846153846154,0.846153846154,0.666666666667,0.75,1,1,0.5,0.625,1,1,0.05,0.333333333333,0.333333333333,0.117647058824,1,0.5,0.1,0.333333333333,0.333333333333,0.125,0.5,0.5,0,0,0,0.111111111111,0.5,0.5,0.25,0.333333333333,0.333333333333,0.333333333333,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.166666666667,0.333333333333,0.333333333333,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333,0,0,0,0.369257010322,0.641794094898,0,0,0.99360100209,0.995575364795,0,0,0.888598211871,0.899315947263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192307692308,0.192307692308
118.txt,0.857142857143,0.857142857143,0.571428571429,0.555555555556,0.833333333333,0.888888888889,0.888888888889,0.5,1,1,1,0.666666666667,0.571428571429,0.95,1,0.2,1,0.666666666667,0.125,0.5,0.5,0.25,0.666666666667,0.666666666667,0.25,0.5,0.5,0.142857142857,0.333333333333,0.333333333333,0,0,0,0.666666666667,0.666666666667,0.666666666667,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333333,0.333333333333,0,0,0,0.6,1,0.666666666667,0.333333333333,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666667,0,0,0,0.141986412973,0.478639781524,0,0,0.790439099449,0.776972986225,0,0,0.553133747144,0.379733070318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619047619,0.25,0.142857142857,0.142857142857
